sale_id,purchase_date,motorcycle_name,motorcycle_group,dealer_origin,price,qty,total
4140,2023/11/11,arpus,cub,bogor,18000000,4,90000000
4141,2023/11/13,riorio,matic,bogor,20000000,8,80000000
4142,2023/11/23,riorio,matic,bogor,20000000,3,40000000
4143,2023/11/02,riorio,matic,denpasar,20000000,4,40000000
4144,2023/11/14,bitbit,matic,bogor,17000000,2,51000000
4146,2023/12/21,bitbit,matic,bogor,17000000,5,34000000
4147,2023/11/30,riorio,matic,bogor,20000000,5,20000000
4152,2023/12/08,deva,matic,jakarta,34000000,3,68000000
4154,2023/11/08,bitbit,matic,denpasar,17000000,3,68000000
4158,2023/11/28,riorio,matic,denpasar,20000000,9,40000000
4159,2023/12/03,bitbit,matic,bandung,17000000,4,68000000
4161,2023/12/02,riorio,matic,denpasar,20000000,1,80000000
4163,2023/11/26,bitbit,matic,denpasar,17000000,7,34000000
4165,2023/11/19,riorio,matic,bogor,20000000,1,40000000
4166,2023/11/14,riorio,matic,palembang,20000000,3,40000000
4167,2023/11/19,bitbit,matic,denpasar,17000000,2,17000000
4168,2023/11/09,riorio,matic,palembang,20000000,10,80000000
4169,2023/11/08,bitbit,matic,bogor,17000000,2,34000000
4172,2023/12/19,riorio,matic,denpasar,20000000,4,20000000
4174,2023/11/29,bitbit,matic,denpasar,17000000,10,68000000
4180,2023/11/03,riorio,matic,palembang,20000000,2,60000000
4181,2023/11/24,pax,matic,bogor,33000000,6,99000000
4185,2023/12/02,bitbit,matic,denpasar,17000000,8,51000000
4186,2023/12/02,bitbit,matic,bogor,17000000,2,51000000
4187,2023/12/18,deva,matic,bandung,34000000,9,68000000
4192,2023/12/22,bitbit,matic,bandung,17000000,10,85000000
4193,2023/12/08,bitbit,matic,bogor,17000000,1,17000000
4195,2023/11/21,riorio,matic,palembang,20000000,11,60000000
4196,2023/11/19,bitbit,matic,bandung,17000000,8,68000000
4198,2023/11/03,riorio,matic,palembang,20000000,10,20000000
4200,2023/12/30,pax,matic,denpasar,33000000,10,99000000
4201,2023/11/15,riorio,matic,denpasar,20000000,7,60000000
4205,2023/11/29,deva,matic,bogor,34000000,2,68000000
4206,2023/11/22,bitbit,matic,denpasar,17000000,6,68000000
4208,2023/12/03,riorio,matic,bogor,20000000,9,40000000
4210,2023/11/08,deva,matic,jakarta,34000000,4,68000000
4212,2023/12/04,pax,matic,denpasar,33000000,10,66000000
4215,2023/12/12,bitbit,matic,denpasar,17000000,6,51000000
4218,2023/11/24,pax,matic,jakarta,33000000,10,99000000
4220,2023/11/20,riorio,matic,denpasar,20000000,1,40000000
4222,2023/11/17,riorio,matic,denpasar,20000000,5,60000000
4224,2023/11/03,riorio,matic,bogor,20000000,10,60000000
4225,2023/11/27,riorio,matic,denpasar,20000000,1,80000000
4229,2023/12/29,riorio,matic,jakarta,20000000,3,80000000
4231,2023/12/26,riorio,matic,bogor,20000000,3,60000000
4232,2023/11/28,deva,matic,bogor,34000000,11,34000000
4233,2023/12/13,vovo,cub,bandung,15000000,7,90000000
4234,2023/12/16,riorio,matic,jakarta,20000000,6,40000000
4238,2023/11/23,riorio,matic,jakarta,20000000,3,80000000
4239,2023/11/18,riorio,matic,bogor,20000000,4,40000000
4240,2023/11/16,riorio,matic,bogor,20000000,10,80000000
4241,2023/11/28,bitbit,matic,palembang,17000000,9,68000000
4243,2023/12/22,vovo,cub,bogor,15000000,6,90000000
4244,2023/12/30,riorio,matic,palembang,20000000,10,40000000
4246,2023/11/12,pax,matic,bandung,33000000,4,33000000
4250,2023/11/19,bitbit,matic,denpasar,17000000,2,17000000
4252,2023/12/07,bitbit,matic,bogor,17000000,5,68000000
4253,2023/12/04,vovo,cub,bogor,15000000,5,45000000
4254,2023/11/29,riorio,matic,jakarta,20000000,1,60000000
4255,2023/11/17,bitbit,matic,denpasar,17000000,1,68000000
4257,2023/11/27,bitbit,matic,denpasar,17000000,1,34000000
4259,2023/11/09,bitbit,matic,bandung,17000000,3,34000000
4263,2023/11/03,bitbit,matic,jakarta,17000000,2,68000000
4265,2023/11/17,riorio,matic,palembang,20000000,9,80000000
4266,2023/11/25,riorio,matic,bogor,20000000,7,20000000
4267,2023/11/30,bitbit,matic,denpasar,17000000,6,85000000
4268,2023/12/12,riorio,matic,denpasar,20000000,5,20000000
4271,2023/11/27,bitbit,matic,jakarta,17000000,2,34000000
4274,2023/12/10,bitbit,matic,bogor,17000000,9,85000000
4276,2023/12/07,bitbit,matic,denpasar,17000000,3,51000000
4277,2023/11/20,deva,matic,bandung,34000000,3,68000000
4279,2023/11/07,deva,matic,jakarta,34000000,9,68000000
4283,2023/12/18,pax,matic,denpasar,33000000,11,99000000
4287,2023/12/11,riorio,matic,jakarta,20000000,9,20000000
4288,2023/11/24,deva,matic,jakarta,34000000,2,68000000
4292,2023/11/24,bitbit,matic,bandung,17000000,7,51000000
4296,2023/11/30,deva,matic,denpasar,34000000,10,68000000
4300,2023/11/23,bitbit,matic,denpasar,17000000,8,17000000
4302,2023/11/28,bitbit,matic,jakarta,17000000,8,34000000
4303,2023/11/13,riorio,matic,jakarta,20000000,2,80000000
4304,2023/12/08,deva,matic,bogor,34000000,3,68000000
4305,2023/12/08,bitbit,matic,denpasar,17000000,4,68000000
4306,2023/12/15,deva,matic,bogor,34000000,8,68000000
4307,2023/12/15,deva,matic,bogor,34000000,8,68000000
4308,2023/12/25,riorio,matic,denpasar,20000000,4,40000000
4310,2023/12/29,riorio,matic,bogor,20000000,6,40000000
4311,2023/12/02,bitbit,matic,denpasar,17000000,1,34000000
4315,2023/11/25,vovo,cub,palembang,15000000,3,75000000
4317,2023/11/14,riorio,matic,jakarta,20000000,2,60000000
4318,2023/12/13,riorio,matic,jakarta,20000000,6,40000000
4319,2023/12/03,deva,matic,jakarta,34000000,11,68000000
4321,2023/11/25,pax,matic,bogor,33000000,4,99000000
4324,2023/11/11,riorio,matic,jakarta,20000000,4,40000000
4326,2023/11/23,pax,matic,bandung,33000000,9,66000000
4327,2023/11/08,riorio,matic,denpasar,20000000,11,80000000
4330,2023/12/30,riorio,matic,bogor,20000000,8,80000000
4331,2023/12/29,vovo,cub,jakarta,15000000,1,45000000
4333,2023/11/02,vovo,cub,bandung,15000000,8,90000000
4334,2023/12/09,riorio,matic,bogor,20000000,6,60000000
4336,2023/11/29,riorio,matic,denpasar,20000000,1,60000000
4341,2023/11/20,pax,matic,bogor,33000000,3,99000000
4343,2023/11/10,riorio,matic,denpasar,20000000,3,40000000
4345,2023/12/16,riorio,matic,denpasar,20000000,1,60000000
4346,2023/11/10,bitbit,matic,denpasar,17000000,10,34000000
4347,2023/11/05,bitbit,matic,denpasar,17000000,10,51000000
4349,2023/11/21,riorio,matic,bogor,20000000,10,20000000
4350,2023/12/28,deva,matic,denpasar,34000000,4,34000000
4351,2023/11/19,riorio,matic,denpasar,20000000,10,80000000
4355,2023/11/05,bitbit,matic,palembang,17000000,9,51000000
4358,2023/12/15,riorio,matic,bogor,20000000,10,60000000
4361,2023/12/03,bitbit,matic,bogor,17000000,2,34000000
4362,2023/11/02,deva,matic,bogor,34000000,4,34000000
4364,2023/12/25,riorio,matic,jakarta,20000000,9,40000000
4365,2023/12/24,riorio,matic,jakarta,20000000,2,40000000
4366,2023/12/02,deva,matic,jakarta,34000000,6,68000000
4367,2023/12/23,bitbit,matic,bogor,17000000,9,85000000
4368,2023/12/05,vovo,cub,denpasar,15000000,1,90000000
4369,2023/12/21,deva,matic,jakarta,34000000,3,68000000
4371,2023/11/05,bitbit,matic,jakarta,17000000,11,34000000
4372,2023/11/08,bitbit,matic,bogor,17000000,2,17000000
4373,2023/12/30,riorio,matic,palembang,20000000,6,60000000
4376,2023/12/17,riorio,matic,bogor,20000000,3,60000000
4377,2023/12/10,bitbit,matic,denpasar,17000000,1,68000000
4379,2023/11/01,bitbit,matic,jakarta,17000000,9,85000000
4380,2023/12/23,riorio,matic,palembang,20000000,4,60000000
4381,2023/11/02,bitbit,matic,bogor,17000000,3,51000000
4382,2023/11/03,bitbit,matic,denpasar,17000000,4,85000000
4385,2023/11/21,bitbit,matic,denpasar,17000000,9,51000000
4387,2023/11/18,vovo,cub,denpasar,15000000,9,15000000
4388,2023/11/26,riorio,matic,bandung,20000000,11,20000000
4391,2023/11/20,riorio,matic,bandung,20000000,3,20000000
4393,2023/11/14,riorio,matic,denpasar,20000000,6,40000000
4394,2023/12/19,bitbit,matic,jakarta,17000000,4,34000000
4395,2023/11/18,deva,matic,bogor,34000000,11,68000000
4399,2023/11/14,riorio,matic,bogor,20000000,10,60000000
4404,2023/11/22,riorio,matic,jakarta,20000000,11,60000000
4407,2023/12/26,riorio,matic,bogor,20000000,8,60000000
4411,2023/11/27,bitbit,matic,bogor,17000000,8,51000000
4412,2023/11/04,pax,matic,denpasar,33000000,8,99000000
4417,2023/12/09,pax,matic,jakarta,33000000,7,99000000
4418,2023/11/09,bitbit,matic,bandung,17000000,2,68000000
4419,2023/11/12,riorio,matic,jakarta,20000000,10,40000000
4420,2023/12/30,pax,matic,denpasar,33000000,1,99000000
4421,2023/11/16,deva,matic,jakarta,34000000,5,68000000
4422,2023/12/10,riorio,matic,denpasar,20000000,9,80000000
4424,2023/12/02,riorio,matic,bandung,20000000,11,80000000
4425,2023/11/14,bitbit,matic,bogor,17000000,6,68000000
4426,2023/11/01,vovo,cub,bandung,15000000,2,45000000
4427,2023/11/04,bitbit,matic,denpasar,17000000,8,85000000
4429,2023/11/16,pax,matic,bandung,33000000,3,66000000
4430,2023/11/13,riorio,matic,bandung,20000000,4,60000000
4433,2023/12/01,deva,matic,jakarta,34000000,4,68000000
4435,2023/12/10,bitbit,matic,jakarta,17000000,8,34000000
4436,2023/12/14,bitbit,matic,bogor,17000000,1,34000000
4437,2023/11/02,riorio,matic,denpasar,20000000,3,40000000
4438,2023/12/24,riorio,matic,jakarta,20000000,1,80000000
4440,2023/11/06,deva,matic,bandung,34000000,11,34000000
4441,2023/12/30,bitbit,matic,jakarta,17000000,8,68000000
4442,2023/11/14,riorio,matic,bogor,20000000,3,40000000
4445,2023/12/13,bitbit,matic,jakarta,17000000,11,51000000
4446,2023/11/12,bitbit,matic,jakarta,17000000,5,85000000
4449,2023/12/07,vovo,cub,jakarta,15000000,10,75000000
4450,2023/11/28,riorio,matic,bogor,20000000,7,80000000
4451,2023/11/22,riorio,matic,bogor,20000000,10,80000000
4452,2023/12/28,bitbit,matic,denpasar,17000000,3,17000000
4459,2023/11/17,riorio,matic,denpasar,20000000,4,80000000
4462,2023/11/22,bitbit,matic,bandung,17000000,7,34000000
4465,2023/12/01,riorio,matic,denpasar,20000000,6,20000000
4466,2023/12/28,deva,matic,bogor,34000000,5,68000000
4469,2023/11/06,bitbit,matic,jakarta,17000000,11,85000000
4471,2023/12/25,riorio,matic,denpasar,20000000,8,60000000
4472,2023/11/12,bitbit,matic,bogor,17000000,8,34000000
4474,2023/11/03,riorio,matic,denpasar,20000000,9,20000000
4475,2023/12/10,riorio,matic,bandung,20000000,7,40000000
4476,2023/11/27,bitbit,matic,denpasar,17000000,9,85000000
4478,2023/11/09,pax,matic,jakarta,33000000,8,66000000
4479,2023/11/30,vovo,cub,denpasar,15000000,5,30000000
4480,2023/12/30,bitbit,matic,jakarta,17000000,5,51000000
4482,2023/12/29,bitbit,matic,denpasar,17000000,7,51000000
4483,2023/11/02,deva,matic,bogor,34000000,2,68000000
4487,2023/11/22,riorio,matic,palembang,20000000,11,60000000
4489,2023/11/08,bitbit,matic,bogor,17000000,3,34000000
4492,2023/12/09,riorio,matic,bandung,20000000,10,40000000
4493,2023/12/25,deva,matic,bogor,34000000,9,68000000
4494,2023/11/24,riorio,matic,denpasar,20000000,6,60000000
4495,2023/11/01,bitbit,matic,bandung,17000000,5,68000000
4496,2023/12/27,riorio,matic,bandung,20000000,10,60000000
4498,2023/12/29,riorio,matic,denpasar,20000000,6,40000000
4499,2023/12/25,bitbit,matic,jakarta,17000000,7,51000000
4502,2023/11/29,riorio,matic,bandung,20000000,2,80000000
4505,2023/11/15,bitbit,matic,denpasar,17000000,6,51000000
4508,2023/11/30,deva,matic,bandung,34000000,10,68000000
4509,2023/12/10,riorio,matic,jakarta,20000000,1,80000000
4512,2023/11/18,bitbit,matic,jakarta,17000000,5,68000000
4513,2023/11/25,bitbit,matic,jakarta,17000000,2,34000000
4514,2023/11/10,bitbit,matic,bogor,17000000,10,68000000
4517,2023/12/16,bitbit,matic,bandung,17000000,9,17000000
4518,2023/11/15,riorio,matic,denpasar,20000000,10,60000000
4521,2023/12/26,riorio,matic,denpasar,20000000,3,80000000
4524,2023/12/11,bitbit,matic,palembang,17000000,2,68000000
4529,2023/11/03,riorio,matic,palembang,20000000,10,40000000
4530,2023/11/24,riorio,matic,jakarta,20000000,7,80000000
4536,2023/12/27,riorio,matic,jakarta,20000000,4,60000000
4538,2023/12/23,bitbit,matic,denpasar,17000000,6,51000000
4539,2023/11/03,vovo,cub,bandung,15000000,7,45000000
4540,2023/11/24,bitbit,matic,bogor,17000000,2,17000000
4541,2023/11/19,bitbit,matic,denpasar,17000000,3,68000000
4542,2023/11/05,bitbit,matic,denpasar,17000000,9,51000000
4543,2023/11/26,bitbit,matic,denpasar,17000000,3,51000000
4544,2023/12/11,pax,matic,jakarta,33000000,4,99000000
4546,2023/12/12,bitbit,matic,denpasar,17000000,10,51000000
4547,2023/11/14,riorio,matic,jakarta,20000000,9,60000000
4551,2023/11/15,deva,matic,bogor,34000000,9,34000000
4553,2023/11/03,bitbit,matic,bogor,17000000,2,51000000
4556,2023/12/09,pax,matic,bogor,33000000,6,99000000
4557,2023/11/23,riorio,matic,bogor,20000000,10,20000000
4558,2023/12/02,bitbit,matic,jakarta,17000000,3,85000000
4560,2023/12/16,bitbit,matic,denpasar,17000000,4,17000000
4561,2023/11/03,riorio,matic,jakarta,20000000,9,40000000
4562,2023/12/20,bitbit,matic,bogor,17000000,7,51000000
4567,2023/12/18,pax,matic,bandung,33000000,8,66000000
4568,2023/12/25,pax,matic,jakarta,33000000,7,33000000
4571,2023/12/08,riorio,matic,denpasar,20000000,5,60000000
4573,2023/11/04,riorio,matic,bogor,20000000,9,80000000
4574,2023/12/14,deva,matic,denpasar,34000000,10,68000000
4575,2023/11/02,riorio,matic,jakarta,20000000,11,60000000
4579,2023/11/16,bitbit,matic,bandung,17000000,10,68000000
4584,2023/11/02,deva,matic,bogor,34000000,6,68000000
4588,2023/12/06,vovo,cub,bogor,15000000,8,30000000
4589,2023/12/28,bitbit,matic,bogor,17000000,2,68000000
4594,2023/11/21,bitbit,matic,bandung,17000000,8,51000000
4595,2023/12/12,riorio,matic,bandung,20000000,11,80000000
4597,2023/11/05,riorio,matic,bandung,20000000,2,60000000
4598,2023/12/12,riorio,matic,bandung,20000000,9,60000000
4599,2023/11/25,bitbit,matic,bogor,17000000,4,34000000
4601,2023/11/06,deva,matic,jakarta,34000000,11,68000000
4602,2023/12/05,riorio,matic,bandung,20000000,9,20000000
4603,2023/12/21,riorio,matic,denpasar,20000000,6,20000000
4604,2023/11/23,riorio,matic,denpasar,20000000,1,20000000
4607,2023/12/22,riorio,matic,denpasar,20000000,3,40000000
4608,2023/11/11,bitbit,matic,jakarta,17000000,4,34000000
4610,2023/11/25,riorio,matic,bogor,20000000,4,60000000
4612,2023/11/20,riorio,matic,denpasar,20000000,2,60000000
4613,2023/11/05,riorio,matic,denpasar,20000000,1,60000000
4614,2023/12/07,riorio,matic,jakarta,20000000,9,80000000
4615,2023/12/16,riorio,matic,bandung,20000000,4,40000000
4616,2023/11/24,vovo,cub,denpasar,15000000,3,30000000
4617,2023/11/24,bitbit,matic,denpasar,17000000,2,17000000
4618,2023/12/17,bitbit,matic,jakarta,17000000,8,51000000
4621,2023/11/04,bitbit,matic,denpasar,17000000,11,34000000
4622,2023/12/13,deva,matic,jakarta,34000000,5,34000000
4623,2023/12/30,riorio,matic,jakarta,20000000,4,60000000
4625,2023/12/24,bitbit,matic,bandung,17000000,1,68000000
4626,2023/12/26,riorio,matic,palembang,20000000,5,20000000
4627,2023/11/28,bitbit,matic,palembang,17000000,11,34000000
4628,2023/12/19,riorio,matic,bogor,20000000,2,80000000
4629,2023/11/23,riorio,matic,bogor,20000000,5,20000000
4630,2023/12/15,bitbit,matic,bogor,17000000,10,51000000
4631,2023/11/23,bitbit,matic,jakarta,17000000,9,85000000
4632,2023/11/29,deva,matic,bogor,34000000,3,34000000
4635,2023/11/23,riorio,matic,bandung,20000000,5,40000000
4637,2023/11/07,riorio,matic,jakarta,20000000,9,60000000
4640,2023/12/27,bitbit,matic,jakarta,17000000,10,34000000
4641,2023/11/16,riorio,matic,bogor,20000000,7,80000000
4642,2023/11/10,riorio,matic,denpasar,20000000,6,20000000
4643,2023/11/29,bitbit,matic,denpasar,17000000,3,68000000
4644,2023/12/04,bitbit,matic,bandung,17000000,6,17000000
4645,2023/12/03,bitbit,matic,denpasar,17000000,4,34000000
4646,2023/12/04,riorio,matic,jakarta,20000000,9,80000000
4648,2023/11/12,deva,matic,jakarta,34000000,2,68000000
4649,2023/12/18,bitbit,matic,bogor,17000000,8,85000000
4650,2023/11/10,bitbit,matic,bogor,17000000,7,85000000
4655,2023/12/30,riorio,matic,bogor,20000000,3,20000000
4656,2023/12/21,riorio,matic,bandung,20000000,2,40000000
4657,2023/11/20,bitbit,matic,bandung,17000000,8,68000000
4658,2023/12/21,riorio,matic,jakarta,20000000,1,40000000
4662,2023/12/26,riorio,matic,bogor,20000000,10,40000000
4663,2023/12/16,riorio,matic,denpasar,20000000,4,40000000
4664,2023/11/15,pax,matic,jakarta,33000000,9,99000000
4666,2023/11/10,riorio,matic,jakarta,20000000,5,80000000
4669,2023/12/03,bitbit,matic,denpasar,17000000,11,51000000
4670,2023/12/25,riorio,matic,bogor,20000000,11,40000000
4674,2023/12/09,bitbit,matic,bandung,17000000,5,85000000
4675,2023/11/04,pax,matic,jakarta,33000000,4,99000000
4676,2023/11/27,riorio,matic,palembang,20000000,5,80000000
4677,2023/11/11,bitbit,matic,bogor,17000000,4,68000000
4678,2023/11/05,deva,matic,bogor,34000000,2,34000000
4681,2023/12/10,riorio,matic,bogor,20000000,2,20000000
4683,2023/12/10,bitbit,matic,bogor,17000000,2,85000000
4684,2023/12/28,riorio,matic,bandung,20000000,3,60000000
4688,2023/11/04,pax,matic,bogor,33000000,5,66000000
4692,2023/11/12,bitbit,matic,bogor,17000000,9,68000000
4694,2023/11/06,riorio,matic,denpasar,20000000,3,40000000
4698,2023/11/06,riorio,matic,denpasar,20000000,5,20000000
4699,2023/11/19,deva,matic,denpasar,34000000,4,34000000
4700,2023/12/27,bitbit,matic,denpasar,17000000,2,34000000
4701,2023/12/10,deva,matic,jakarta,34000000,2,68000000
4705,2023/12/29,bitbit,matic,bandung,17000000,3,34000000
4707,2023/11/18,riorio,matic,denpasar,20000000,10,60000000
4708,2023/12/18,bitbit,matic,bogor,17000000,6,17000000
4710,2023/11/17,bitbit,matic,denpasar,17000000,4,85000000
4713,2023/11/13,bitbit,matic,bogor,17000000,8,34000000
4714,2023/12/08,deva,matic,bandung,34000000,2,68000000
4715,2023/12/07,pax,matic,jakarta,33000000,4,66000000
4716,2023/12/20,riorio,matic,bandung,20000000,5,60000000
4717,2023/12/06,deva,matic,bandung,34000000,7,34000000
4718,2023/12/10,riorio,matic,jakarta,20000000,10,60000000
4720,2023/11/08,riorio,matic,jakarta,20000000,5,80000000
4721,2023/12/03,riorio,matic,denpasar,20000000,5,80000000
4723,2023/11/25,vovo,cub,jakarta,15000000,5,45000000
4724,2023/11/24,vovo,cub,denpasar,15000000,6,30000000
4726,2023/12/09,riorio,matic,jakarta,20000000,10,80000000
4727,2023/12/28,pax,matic,denpasar,33000000,5,99000000
4728,2023/12/07,riorio,matic,denpasar,20000000,4,40000000
4729,2023/12/15,riorio,matic,bogor,20000000,3,80000000
4730,2023/12/05,riorio,matic,denpasar,20000000,8,60000000
4731,2023/12/20,bitbit,matic,palembang,17000000,3,85000000
4734,2023/11/22,pax,matic,jakarta,33000000,5,99000000
4735,2023/11/26,deva,matic,denpasar,34000000,6,68000000
4738,2023/12/12,deva,matic,bogor,34000000,11,68000000
4739,2023/11/03,riorio,matic,jakarta,20000000,4,60000000
4740,2023/11/22,riorio,matic,bandung,20000000,10,60000000
4743,2023/11/24,riorio,matic,palembang,20000000,11,80000000
4744,2023/11/25,bitbit,matic,bandung,17000000,8,68000000
4745,2023/12/18,riorio,matic,jakarta,20000000,3,80000000
4746,2023/11/10,deva,matic,denpasar,34000000,5,34000000
4747,2023/12/08,bitbit,matic,bogor,17000000,2,51000000
4748,2023/11/07,riorio,matic,jakarta,20000000,2,20000000
4750,2023/11/01,riorio,matic,denpasar,20000000,9,80000000
4753,2023/12/23,riorio,matic,bogor,20000000,5,20000000
4757,2023/12/10,riorio,matic,bogor,20000000,3,60000000
4759,2023/12/13,riorio,matic,denpasar,20000000,11,40000000
4762,2023/12/13,bitbit,matic,bandung,17000000,4,51000000
4763,2023/12/23,bitbit,matic,palembang,17000000,7,34000000
4767,2023/11/08,riorio,matic,denpasar,20000000,9,20000000
4768,2023/12/28,riorio,matic,bogor,20000000,3,60000000
4770,2023/12/16,pax,matic,denpasar,33000000,4,99000000
4773,2023/11/12,bitbit,matic,denpasar,17000000,3,51000000
4774,2023/11/01,bitbit,matic,denpasar,17000000,7,68000000
4777,2023/11/06,bitbit,matic,bogor,17000000,9,51000000
4778,2023/12/08,deva,matic,bogor,34000000,8,68000000
4779,2023/12/02,riorio,matic,denpasar,20000000,6,80000000
4780,2023/12/17,bitbit,matic,denpasar,17000000,3,68000000
4786,2023/12/24,riorio,matic,bogor,20000000,6,60000000
4787,2023/12/28,vovo,cub,jakarta,15000000,9,75000000
4788,2023/12/18,bitbit,matic,bogor,17000000,10,51000000
4789,2023/12/08,riorio,matic,denpasar,20000000,8,40000000
4790,2023/12/12,riorio,matic,bandung,20000000,2,60000000
4791,2023/12/21,pax,matic,jakarta,33000000,2,66000000
4792,2023/11/25,bitbit,matic,denpasar,17000000,3,68000000
4793,2023/12/05,bitbit,matic,bogor,17000000,11,34000000
4795,2023/12/23,bitbit,matic,denpasar,17000000,2,85000000
4797,2023/12/12,riorio,matic,bandung,20000000,5,40000000
4800,2023/12/10,deva,matic,jakarta,34000000,4,68000000
4802,2023/11/28,riorio,matic,palembang,20000000,9,60000000
4803,2023/12/16,pax,matic,bogor,33000000,3,99000000
4805,2023/11/01,riorio,matic,bogor,20000000,1,20000000
4807,2023/12/24,deva,matic,denpasar,34000000,1,68000000
4811,2023/11/01,riorio,matic,denpasar,20000000,10,40000000
4812,2023/12/27,bitbit,matic,medan,17000000,10,34000000
4818,2023/12/17,riorio,matic,bandung,20000000,6,80000000
4819,2023/12/10,riorio,matic,bogor,20000000,2,80000000
4821,2023/11/20,bitbit,matic,denpasar,17000000,1,34000000
4822,2023/11/11,riorio,matic,bogor,20000000,6,60000000
4824,2023/12/11,deva,matic,bogor,34000000,9,34000000
4825,2023/12/25,deva,matic,bogor,34000000,10,68000000
4826,2023/11/26,bitbit,matic,bogor,17000000,5,68000000
4832,2023/11/26,pax,matic,bogor,33000000,10,99000000
4834,2023/11/29,riorio,matic,bogor,20000000,2,80000000
4835,2023/12/22,riorio,matic,jakarta,20000000,5,40000000
4837,2023/11/28,riorio,matic,denpasar,20000000,10,40000000
4838,2023/12/14,bitbit,matic,denpasar,17000000,5,17000000
4839,2023/11/10,riorio,matic,denpasar,20000000,10,60000000
4841,2023/11/09,bitbit,matic,denpasar,17000000,3,34000000
4842,2023/11/26,bitbit,matic,bogor,17000000,4,85000000
4843,2023/11/08,riorio,matic,denpasar,20000000,9,60000000
4845,2023/11/20,riorio,matic,bogor,20000000,5,20000000
4847,2023/11/07,deva,matic,denpasar,34000000,4,34000000
4851,2023/12/16,bitbit,matic,bogor,17000000,9,68000000
4852,2023/12/12,pax,matic,bogor,33000000,11,66000000
4853,2023/12/17,riorio,matic,bogor,20000000,2,20000000
4854,2023/11/01,riorio,matic,bandung,20000000,6,20000000
4856,2023/12/20,bitbit,matic,jakarta,17000000,3,34000000
4857,2023/11/01,riorio,matic,bogor,20000000,2,80000000
4858,2023/12/19,bitbit,matic,bogor,17000000,7,85000000
4859,2023/11/18,bitbit,matic,bogor,17000000,5,17000000
4861,2023/12/18,riorio,matic,bogor,20000000,6,80000000
4862,2023/11/09,deva,matic,bogor,34000000,9,68000000
4863,2023/11/05,bitbit,matic,bogor,17000000,7,51000000
4865,2023/12/18,bitbit,matic,bogor,17000000,6,68000000
4866,2023/12/03,bitbit,matic,jakarta,17000000,6,51000000
4868,2023/11/22,riorio,matic,bogor,20000000,3,40000000
4869,2023/11/14,riorio,matic,bogor,20000000,7,60000000
4870,2023/12/28,bitbit,matic,bandung,17000000,7,34000000
4871,2023/12/17,bitbit,matic,bogor,17000000,2,85000000
4873,2023/12/24,riorio,matic,bogor,20000000,3,60000000
4878,2023/12/11,bitbit,matic,denpasar,17000000,7,68000000
4880,2023/12/22,bitbit,matic,jakarta,17000000,7,68000000
4881,2023/12/07,riorio,matic,jakarta,20000000,10,60000000
4885,2023/11/09,bitbit,matic,denpasar,17000000,5,85000000
4886,2023/12/22,riorio,matic,bogor,20000000,5,40000000
4887,2023/12/29,bitbit,matic,bogor,17000000,2,51000000
4888,2023/11/15,riorio,matic,denpasar,20000000,3,80000000
4891,2023/12/17,pax,matic,bogor,33000000,10,33000000
4892,2023/12/16,bitbit,matic,bogor,17000000,1,68000000
4893,2023/11/28,bitbit,matic,bogor,17000000,8,85000000
4894,2023/12/13,riorio,matic,jakarta,20000000,1,40000000
4898,2023/12/20,riorio,matic,jakarta,20000000,7,60000000
4899,2023/12/12,riorio,matic,denpasar,20000000,4,40000000
4900,2023/12/26,riorio,matic,bandung,20000000,9,40000000
4902,2023/11/09,deva,matic,bogor,34000000,3,68000000
4904,2023/12/04,deva,matic,denpasar,34000000,5,68000000
4907,2023/11/29,riorio,matic,bogor,20000000,8,80000000
4908,2023/12/18,bitbit,matic,denpasar,17000000,1,34000000
4909,2023/11/11,riorio,matic,denpasar,20000000,8,80000000
4912,2023/12/04,riorio,matic,palembang,20000000,3,80000000
4913,2023/11/07,bitbit,matic,bogor,17000000,10,85000000
4915,2023/12/02,riorio,matic,jakarta,20000000,9,40000000
4916,2023/11/01,vovo,cub,bogor,15000000,9,75000000
4921,2023/11/01,bitbit,matic,jakarta,17000000,6,17000000
4922,2023/12/02,bitbit,matic,bandung,17000000,9,51000000
4924,2023/11/04,bitbit,matic,bogor,17000000,3,17000000
4926,2023/12/16,deva,matic,bogor,34000000,3,68000000
4927,2023/11/26,pax,matic,bogor,33000000,9,33000000
4928,2023/12/07,riorio,matic,bandung,20000000,8,20000000
4931,2023/11/02,bitbit,matic,denpasar,17000000,7,85000000
4932,2023/12/22,riorio,matic,bogor,20000000,9,60000000
4933,2023/11/28,riorio,matic,denpasar,20000000,8,60000000
4935,2023/12/29,bitbit,matic,denpasar,17000000,5,17000000
4936,2023/11/24,bitbit,matic,bandung,17000000,7,51000000
4937,2023/12/13,riorio,matic,jakarta,20000000,8,60000000
4938,2023/11/01,riorio,matic,denpasar,20000000,8,80000000
4940,2023/12/01,bitbit,matic,denpasar,17000000,3,68000000
4946,2023/12/11,deva,matic,denpasar,34000000,1,34000000
4948,2023/12/24,riorio,matic,denpasar,20000000,7,40000000
4953,2023/12/19,riorio,matic,bogor,20000000,6,40000000
4955,2023/12/29,deva,matic,jakarta,34000000,9,68000000
4956,2023/11/21,bitbit,matic,bogor,17000000,2,68000000
4964,2023/11/30,riorio,matic,bogor,20000000,3,80000000
4967,2023/12/08,bitbit,matic,denpasar,17000000,2,51000000
